234;220;172;118;land;true;plains;1
235;237;102;164;land;true;plains;1
236;193;130;189;land;false;plains;1
237;196;239;177;land;false;plains;1
238;215;132;191;land;false;plains;1
239;231;206;115;land;false;plains;1
240;187;172;191;land;true;plains;1
241;123;249;132;land;true;plains;1
242;79;203;240;land;false;plains;1
243;159;248;129;land;false;plains;1
244;220;188;203;land;false;plains;1
245;251;244;168;land;false;plains;1
246;224;247;116;land;false;plains;1
247;134;170;217;land;true;plains;1
248;187;250;111;land;false;plains;1
249;238;111;212;land;false;plains;1
250;169;211;215;land;true;plains;1
251;231;136;186;land;true;plains;1
252;119;230;240;land;false;plains;1
253;202;238;156;land;false;plains;1
254;55;222;235;land;false;plains;1
255;219;146;179;land;false;plains;1
256;69;225;227;land;true;plains;1
257;132;184;210;land;false;plains;1
258;225;244;219;land;false;plains;1
259;171;125;244;land;false;plains;1
260;197;122;193;land;false;plains;1
261;179;222;162;land;false;plains;1
262;149;217;202;land;true;plains;1
263;219;130;201;land;true;plains;1
264;203;206;188;land;false;plains;1
265;253;156;115;land;false;plains;1
266;45;250;231;land;false;plains;1
267;135;188;227;land;false;plains;1
268;229;95;229;land;true;plains;1
269;238;172;174;land;false;plains;1
270;140;159;234;land;false;plains;1
271;212;149;165;land;false;plains;1
272;106;221;204;land;false;plains;1
273;199;160;202;land;false;plains;1
274;241;85;240;land;true;plains;1
275;231;201;189;land;true;plains;1
276;253;204;109;land;false;plains;1
277;184;226;187;land;false;plains;1
278;238;191;203;land;false;plains;1
279;138;176;252;land;true;plains;1
280;114;172;253;land;false;plains;1
281;183;132;237;land;true;plains;1
282;250;222;232;land;false;plains;1
283;126;163;245;land;false;plains;1
284;189;229;140;land;false;plains;1
285;202;201;206;land;false;plains;1
286;249;152;107;land;false;plains;1
287;215;193;157;land;false;plains;1
288;170;201;223;land;false;plains;1
289;183;214;149;land;false;plains;1
290;33;243;248;land;false;plains;1
291;235;201;204;land;false;plains;1
292;215;223;133;land;false;plains;1
293;199;191;124;land;false;plains;1
294;209;181;206;land;true;plains;1
295;184;247;118;land;false;plains;1
296;250;36;228;land;true;plains;1
297;192;162;216;land;false;plains;1
298;167;223;159;land;false;plains;1
299;228;226;97;land;true;plains;1
300;140;183;248;land;true;plains;1
301;78;234;195;land;true;plains;1
302;219;166;203;land;true;plains;1
303;173;228;169;land;true;plains;1
304;228;143;209;land;false;plains;1
305;234;251;214;land;false;plains;1
306;221;157;134;land;true;plains;1
307;177;254;139;land;false;plains;1
308;118;194;224;land;false;plains;1
309;198;218;251;land;false;plains;1
310;106;215;245;land;true;plains;1
311;201;236;111;land;true;plains;1
312;229;252;226;land;false;plains;1
313;110;229;203;land;true;plains;1
314;171;234;249;land;true;plains;1
315;197;236;126;land;false;plains;1
316;105;250;251;land;true;plains;1
317;234;238;45;land;false;plains;1
318;222;148;220;land;false;plains;1
319;210;252;197;land;true;plains;1
320;174;252;213;land;false;plains;1
321;226;106;178;land;false;plains;1
322;215;221;85;land;false;plains;1
323;247;82;222;land;false;plains;1
324;209;119;179;land;false;plains;1
325;223;242;196;land;false;plains;1
326;225;171;231;land;false;plains;1
327;205;169;182;land;false;plains;1
328;249;245;240;land;true;plains;1
329;254;224;44;land;true;plains;1
330;160;169;228;land;false;plains;1
331;223;234;229;land;true;plains;1
332;194;236;82;land;false;plains;1
333;174;248;101;land;false;plains;1
334;219;104;240;land;true;plains;1
335;224;172;179;land;false;plains;1
336;224;167;186;land;false;plains;1
337;205;252;237;land;true;plains;1
338;181;221;150;land;false;plains;1
339;82;244;190;land;true;plains;1
340;228;234;186;land;true;plains;1
341;204;244;111;land;true;plains;1
342;247;197;168;land;true;plains;1
343;159;142;219;land;false;plains;1
344;166;232;225;land;true;plains;1
345;150;235;214;land;false;plains;1
346;216;186;211;land;false;plains;1
347;176;218;217;land;false;plains;1
348;205;113;206;land;true;plains;1
349;239;154;190;land;false;plains;1
350;145;180;212;land;false;plains;1
351;249;19;248;land;false;plains;1
352;123;228;236;land;true;plains;1
353;69;220;230;land;false;plains;1
354;161;175;166;land;false;plains;1
355;197;113;237;land;false;plains;1
356;93;235;192;land;true;plains;1
357;147;186;247;land;true;plains;1
358;195;193;159;land;false;plains;1
359;198;250;182;land;false;plains;1
360;150;157;236;land;false;plains;1
361;196;214;215;land;false;plains;1
362;224;195;115;land;false;plains;1
363;162;178;220;land;true;plains;1
364;250;243;145;land;false;plains;1
365;206;131;186;land;true;plains;1
366;238;244;168;land;false;plains;1
367;224;125;228;land;false;plains;1
368;205;183;251;land;false;plains;1
369;218;243;155;land;true;plains;1
370;174;149;223;land;false;plains;1
371;99;250;235;land;false;plains;1
372;174;227;247;land;false;plains;1
373;251;236;61;land;false;plains;1
374;97;250;232;land;false;plains;1
375;186;240;228;land;false;plains;1
376;229;179;93;land;true;plains;1
377;172;254;154;land;true;plains;1
378;159;252;140;land;true;plains;1
379;249;233;40;land;false;plains;1
380;192;209;151;land;false;plains;1
381;231;192;78;land;false;plains;1
382;135;174;210;land;true;plains;1
383;206;232;121;land;true;plains;1
384;236;73;243;land;false;plains;1
385;250;197;205;land;false;plains;1
386;232;129;166;land;false;plains;1
387;171;203;244;land;false;plains;1
388;196;127;245;land;false;plains;1
389;215;142;155;land;true;plains;1
390;144;252;204;land;false;plains;1
391;233;196;139;land;true;plains;1
392;152;228;167;land;false;plains;1
393;186;251;181;land;true;plains;1
394;111;227;176;land;false;plains;1
395;62;245;211;land;false;plains;1
396;157;176;235;land;false;plains;1
397;234;205;104;land;false;plains;1
398;220;147;201;land;false;plains;1
399;166;209;143;land;true;plains;1
400;235;188;108;land;false;plains;1
401;231;205;238;land;false;plains;1
402;134;238;242;land;false;plains;1
403;252;77;224;land;true;plains;1
404;194;123;224;land;true;plains;1
405;241;80;209;land;false;plains;1
406;151;166;254;land;false;plains;1
407;228;197;242;land;false;plains;1
408;233;242;27;land;true;plains;1
409;219;217;209;land;true;plains;1
410;235;224;105;land;true;plains;1
411;157;214;162;land;false;plains;1
412;195;205;148;land;true;plains;1
413;242;58;205;land;true;plains;1
414;204;120;197;land;false;plains;1
415;197;195;118;land;true;plains;1
416;239;117;231;land;true;plains;1
417;206;246;219;land;false;plains;1
418;242;252;91;land;true;plains;1
419;226;142;136;land;false;plains;1
420;178;243;171;land;true;plains;1
421;244;132;187;land;true;plains;1
422;96;232;248;land;false;plains;1
423;188;185;150;land;false;plains;1
424;158;209;138;land;false;plains;1
425;191;205;249;land;true;plains;1
426;233;127;177;land;false;plains;1
427;85;235;202;land;true;plains;1
428;227;83;232;land;true;plains;1
429;213;182;152;land;false;plains;1
430;234;167;213;land;true;plains;1
431;166;186;194;land;false;plains;1
432;77;225;224;land;true;plains;1
433;206;239;202;land;true;plains;1
434;154;238;187;land;true;plains;1
435;234;120;187;land;true;plains;1
436;250;218;243;land;false;plains;1
437;252;55;231;land;true;plains;1
438;242;70;213;land;false;plains;1
439;229;231;85;land;false;plains;1
440;193;244;240;land;false;plains;1
441;135;179;209;land;false;plains;1
442;217;206;248;land;true;plains;1
443;239;57;244;land;false;plains;1
444;253;165;87;land;false;plains;1
445;241;215;139;land;false;plains;1
446;191;171;141;land;false;plains;1
447;102;213;239;land;true;plains;1
448;183;192;209;land;false;plains;1
449;188;241;142;land;false;plains;1
450;202;200;201;land;true;plains;1
451;194;228;124;land;true;plains;1
452;137;151;243;land;false;plains;1
453;196;228;111;land;false;plains;1
454;189;146;252;land;true;plains;1
455;189;214;187;land;false;plains;1
456;137;223;160;land;false;plains;1
457;219;184;108;land;false;plains;1
458;121;215;232;land;true;plains;1
459;223;241;93;land;false;plains;1
460;195;174;158;land;false;plains;1
461;168;254;223;land;false;plains;1
462;218;215;124;land;false;plains;1
463;240;158;179;land;false;plains;1
464;211;166;190;land;false;plains;1
465;251;153;159;land;true;plains;1
466;184;243;168;land;false;plains;1
467;143;149;220;land;false;plains;1
468;142;228;222;land;true;plains;1
469;191;207;116;land;false;plains;1
470;228;246;170;land;false;plains;1
471;217;251;220;land;false;plains;1
472;162;226;183;land;false;plains;1
473;186;219;173;land;false;plains;1
474;142;123;243;land;true;plains;1
475;192;213;112;land;false;plains;1
476;90;229;193;land;true;plains;1
477;222;60;249;land;false;plains;1
478;231;88;252;land;false;plains;1
479;133;190;189;land;false;plains;1
480;214;248;225;land;false;plains;1
481;131;145;235;land;false;plains;1
482;232;221;192;land;false;plains;1
483;251;235;175;land;false;plains;1
484;187;115;206;land;true;plains;1
485;193;250;107;land;false;plains;1
486;209;191;224;land;false;plains;1
487;176;158;244;land;false;plains;1
488;230;253;31;land;false;plains;1
489;239;117;164;land;false;plains;1
490;139;159;213;land;false;plains;1
491;165;201;151;land;false;plains;1
492;231;216;249;land;false;plains;1
493;198;200;124;land;true;plains;1
494;253;252;109;land;true;plains;1
495;189;240;142;land;true;plains;1
496;204;254;234;land;false;plains;1
497;229;158;244;land;true;plains;1
498;217;151;247;land;true;plains;1
499;126;241;174;land;false;plains;1
500;197;230;135;land;true;plains;1
501;84;248;229;land;false;plains;1
502;228;240;189;land;true;plains;1
503;199;149;204;land;false;plains;1
504;201;239;97;land;false;plains;1
505;141;196;187;land;true;plains;1
506;250;27;247;land;true;plains;1
507;233;167;204;land;false;plains;1
508;220;163;227;land;false;plains;1
509;232;121;219;land;false;plains;1
510;229;224;220;land;false;plains;1
511;247;182;82;land;false;plains;1
512;209;219;230;land;true;plains;1
513;36;252;231;land;false;plains;1
514;228;247;60;land;false;plains;1
515;112;232;179;land;false;plains;1
516;155;233;154;land;false;plains;1
517;178;198;163;land;false;plains;1
518;184;234;184;land;true;plains;1
519;129;227;247;land;true;plains;1
520;253;248;156;land;false;plains;1
521;201;203;100;land;true;plains;1
522;125;229;251;land;false;plains;1
523;236;215;192;land;false;plains;1
524;188;250;67;land;false;plains;1
525;237;118;246;land;false;plains;1
526;234;251;26;land;false;plains;1
527;212;50;247;land;false;plains;1
528;204;148;228;land;false;plains;1
529;253;156;95;land;true;plains;1
530;231;132;206;land;false;plains;1
531;234;247;204;land;false;plains;1
532;233;166;211;land;true;plains;1
533;121;219;240;land;false;plains;1
534;254;219;251;land;false;plains;1
535;237;80;214;land;false;plains;1
536;190;241;104;land;false;plains;1
537;114;249;248;land;false;plains;1
538;189;148;208;land;false;plains;1
539;113;165;225;land;false;plains;1
540;147;251;152;land;true;plains;1
541;229;253;140;land;false;plains;1
542;203;186;223;land;false;plains;1
543;253;171;188;land;false;plains;1
544;186;118;248;land;false;plains;1
545;148;214;156;land;false;plains;1
546;221;209;93;land;false;plains;1
547;207;205;114;land;false;plains;1
548;181;235;228;land;false;plains;1
549;100;251;164;land;false;plains;1
550;211;105;197;land;false;plains;1
551;223;116;254;land;false;plains;1
552;215;234;59;land;false;plains;1
553;231;196;112;land;true;plains;1
554;185;235;236;land;false;plains;1
555;242;145;140;land;false;plains;1
556;101;213;228;land;false;plains;1
557;198;239;244;land;false;plains;1
558;206;214;238;land;false;plains;1
559;218;154;144;land;false;plains;1
560;253;127;145;land;false;plains;1
561;211;170;238;land;false;plains;1
562;145;209;229;land;false;plains;1
563;206;170;149;land;false;plains;1
564;201;172;237;land;false;plains;1
565;214;197;248;land;true;plains;1
566;169;123;238;land;false;plains;1
567;146;250;156;land;false;plains;1
568;220;181;125;land;false;plains;1
569;159;204;174;land;true;plains;1
570;234;114;206;land;false;plains;1
571;129;184;198;land;true;plains;1
572;144;200;233;land;false;plains;1
573;191;213;226;land;false;plains;1
574;223;232;212;land;false;plains;1
575;249;164;160;land;true;plains;1
576;248;33;251;land;false;plains;1
577;235;93;228;land;true;plains;1
578;241;159;146;land;false;plains;1
579;232;232;174;land;false;plains;1
580;253;61;218;land;true;plains;1
581;142;233;166;land;false;plains;1
582;190;184;224;land;false;plains;1
583;237;227;213;land;true;plains;1
584;109;151;243;land;true;plains;1
585;38;244;236;land;true;plains;1
586;185;201;171;land;true;plains;1
587;97;251;168;land;false;plains;1
588;186;156;177;land;true;plains;1
589;201;172;195;land;true;plains;1
590;159;217;223;land;false;plains;1
591;181;201;225;land;false;plains;1
592;192;169;219;land;true;plains;1
593;190;199;182;land;true;plains;1
594;51;234;226;land;true;plains;1
595;162;152;247;land;true;plains;1
596;141;211;188;land;true;plains;1
597;226;217;221;land;true;plains;1
598;197;103;204;land;false;plains;1
599;228;208;134;land;true;plains;1
600;58;214;232;land;true;plains;1
601;157;211;151;land;true;plains;1
602;186;232;142;land;true;plains;1
603;206;107;228;land;false;plains;1
604;250;199;179;land;true;plains;1
605;239;177;124;land;false;plains;1
606;226;195;87;land;true;plains;1
607;231;215;199;land;true;plains;1
608;183;246;92;land;true;plains;1
609;175;100;238;land;false;plains;1
610;237;74;211;land;false;plains;1
611;200;184;187;land;true;plains;1
612;244;240;251;land;false;plains;1
613;137;235;161;land;false;plains;1
614;191;125;211;land;true;plains;1
615;102;217;241;land;false;plains;1
616;147;199;191;land;true;plains;1
617;80;241;234;land;false;plains;1
618;254;209;204;land;false;plains;1
619;211;209;165;land;false;plains;1
620;99;190;250;land;false;plains;1
621;135;218;233;land;true;plains;1
622;194;251;178;land;true;plains;1
623;165;193;169;land;false;plains;1
624;203;174;196;land;false;plains;1
625;231;31;242;land;false;plains;1
626;206;193;234;land;true;plains;1
627;218;227;173;land;true;plains;1
628;199;88;246;land;false;plains;1
629;247;200;221;land;false;plains;1
630;146;223;153;land;false;plains;1
631;162;147;227;land;true;plains;1
632;110;217;225;land;false;plains;1
633;206;200;194;land;false;plains;1
634;178;243;209;land;false;plains;1
635;146;187;222;land;false;plains;1
636;231;86;253;land;true;plains;1
637;240;202;196;land;false;plains;1
638;62;240;199;land;true;plains;1
639;253;199;218;land;true;plains;1
640;151;216;240;land;false;plains;1
641;186;238;148;land;true;plains;1
642;196;212;146;land;false;plains;1
643;185;171;145;land;true;plains;1
644;187;231;106;land;false;plains;1
645;170;191;185;land;false;plains;1
646;243;155;130;land;false;plains;1
647;213;147;237;land;false;plains;1
648;196;239;114;land;false;plains;1
649;236;190;202;land;false;plains;1
650;225;220;136;land;false;plains;1
651;224;200;197;land;true;plains;1
652;185;232;116;land;true;plains;1
653;209;234;76;land;false;plains;1
654;233;72;244;land;false;plains;1
655;236;200;105;land;false;plains;1
656;219;75;232;land;false;plains;1
657;241;145;157;land;false;plains;1
658;182;248;135;land;false;plains;1
659;184;231;131;land;false;plains;1
660;192;253;188;land;false;plains;1
661;192;181;168;land;false;plains;1
662;112;231;233;land;true;plains;1
663;168;204;159;land;false;plains;1
664;249;144;132;land;true;plains;1
665;244;242;140;land;false;plains;1
666;117;220;165;land;false;plains;1
667;144;228;165;land;false;plains;1
668;242;121;250;land;true;plains;1
669;156;151;243;land;false;plains;1
670;110;201;228;land;true;plains;1
671;57;242;215;land;false;plains;1
672;188;226;163;land;true;plains;1
673;241;205;218;land;true;plains;1
674;111;220;214;land;true;plains;1
675;104;212;232;land;true;plains;1
676;44;17;30;sea;false;ocean;0
677;31;11;42;sea;false;ocean;0
678;6;6;29;sea;false;ocean;0
679;48;5;28;sea;false;ocean;0
680;46;21;22;sea;false;ocean;0
681;13;1;63;sea;false;ocean;0
682;15;36;22;sea;false;ocean;0
683;31;31;8;sea;false;ocean;0
684;4;1;58;sea;false;ocean;0
685;51;14;8;sea;false;ocean;0
686;22;27;7;sea;false;ocean;0
687;22;13;46;sea;false;ocean;0
688;63;2;16;sea;false;ocean;0
689;16;16;13;sea;false;ocean;0
690;7;37;33;sea;false;ocean;0
691;0;19;58;sea;false;ocean;0
692;12;24;51;sea;false;ocean;0
693;35;1;12;sea;false;ocean;0
694;55;21;11;sea;false;ocean;0
695;25;29;2;sea;false;ocean;0
696;3;63;24;sea;false;ocean;0
697;18;16;62;sea;false;ocean;0
698;44;5;50;sea;false;ocean;0
699;15;21;25;sea;false;ocean;0
700;14;11;0;sea;false;ocean;0
701;4;40;15;sea;false;ocean;0
702;46;4;9;sea;false;ocean;0
703;2;30;33;sea;false;ocean;0
704;21;49;18;sea;false;ocean;0
705;42;6;5;sea;false;ocean;0
706;70;14;15;sea;false;ocean;0
707;45;4;15;sea;false;ocean;0
708;16;26;46;sea;false;ocean;0
709;0;51;21;sea;false;ocean;0
710;0;26;51;sea;false;ocean;0
711;0;25;6;sea;false;ocean;0
712;27;8;36;sea;false;ocean;0
713;13;25;20;sea;false;ocean;0
714;22;36;23;sea;false;ocean;0
715;23;17;14;sea;false;ocean;0
716;8;4;33;sea;false;ocean;0
717;10;31;38;sea;false;ocean;0
718;59;10;18;sea;false;ocean;0
719;25;42;7;sea;false;ocean;0
720;18;51;21;sea;false;ocean;0
721;19;10;66;sea;false;ocean;0
722;7;63;19;sea;false;ocean;0
723;15;10;24;sea;false;ocean;0
724;38;45;3;sea;false;ocean;0
725;1;6;57;sea;false;ocean;0
726;27;42;11;sea;false;ocean;0
727;15;63;13;sea;false;ocean;0
728;7;3;79;sea;false;ocean;0
729;30;1;18;sea;false;ocean;0
730;33;5;21;sea;false;ocean;0
731;35;35;15;sea;false;ocean;0
732;3;48;31;sea;false;ocean;0
733;42;0;10;sea;false;ocean;0
734;18;3;30;sea;false;ocean;0
735;5;55;9;sea;false;ocean;0
736;70;11;10;sea;false;ocean;0
737;16;14;54;sea;false;ocean;0
738;28;4;11;sea;false;ocean;0
739;0;27;71;sea;false;ocean;0
740;28;10;18;sea;false;ocean;0
741;6;21;0;sea;false;ocean;0
742;20;31;27;sea;false;ocean;0
743;9;18;43;sea;false;ocean;0
744;24;2;10;sea;false;ocean;0
745;7;19;71;sea;false;ocean;0
746;57;7;0;sea;false;ocean;0
747;8;85;3;sea;false;ocean;0
748;12;38;6;sea;false;ocean;0
749;27;11;22;sea;false;ocean;0
750;54;25;20;sea;false;ocean;0
751;53;26;15;sea;false;ocean;0
752;45;37;13;sea;false;ocean;0
753;44;32;8;sea;false;ocean;0
754;8;26;54;sea;false;ocean;0
755;7;34;11;sea;false;ocean;0
756;8;31;9;sea;false;ocean;0
757;14;23;34;sea;false;ocean;0
758;16;13;69;sea;false;ocean;0
759;38;46;7;sea;false;ocean;0
760;14;26;54;sea;false;ocean;0
761;10;37;2;sea;false;ocean;0
762;22;53;4;sea;false;ocean;0
763;10;14;39;sea;false;ocean;0
764;16;1;7;sea;false;ocean;0
765;26;11;45;sea;false;ocean;0
766;13;25;53;sea;false;ocean;0
767;16;7;3;sea;false;ocean;0
768;57;20;2;sea;false;ocean;0
769;7;36;5;sea;false;ocean;0
770;17;17;49;sea;false;ocean;0
771;62;5;9;sea;false;ocean;0
772;11;31;14;sea;false;ocean;0
773;3;30;53;sea;false;ocean;0
774;28;33;37;sea;false;ocean;0
775;2;19;4;sea;false;ocean;0
776;12;18;66;sea;false;ocean;0
777;1;25;21;sea;false;ocean;0
778;36;6;17;sea;false;ocean;0
779;5;51;15;sea;false;ocean;0
780;23;30;22;sea;false;ocean;0
781;3;14;63;sea;false;ocean;0
782;4;4;89;sea;false;ocean;0
783;44;25;4;sea;false;ocean;0
784;58;41;0;sea;false;ocean;0
785;13;3;44;sea;false;ocean;0
786;4;39;5;sea;false;ocean;0
787;46;13;17;sea;false;ocean;0
788;30;30;8;sea;false;ocean;0
789;13;71;3;sea;false;ocean;0
790;45;22;30;sea;false;ocean;0
791;37;17;6;sea;false;ocean;0
792;43;0;7;sea;false;ocean;0
793;70;1;26;sea;false;ocean;0
794;2;70;19;sea;false;ocean;0
795;49;12;36;sea;false;ocean;0
796;2;39;5;sea;false;ocean;0
797;66;10;16;sea;false;ocean;0
798;4;3;30;sea;false;ocean;0
799;37;17;0;sea;false;ocean;0
800;7;6;39;sea;false;ocean;0
801;1;4;86;sea;false;ocean;0
802;4;45;42;sea;false;ocean;0
803;40;0;3;sea;false;ocean;0
804;21;10;64;sea;false;ocean;0
805;38;20;38;sea;false;ocean;0
806;9;2;82;sea;false;ocean;0
