89;bunker;2817.00;11.80;954.00;1.02;0
89;bunker;2768.00;11.70;924.00;5.15;0
89;bunker;2779.00;11.30;926.00;2.98;0
89;bunker;2804.00;11.55;943.00;4.54;0
89;bunker;2759.00;11.30;900.00;0.92;0
89;bunker;2764.00;10.90;891.00;3.59;0
89;bunker;2767.00;11.50;911.00;1.43;0
89;bunker;2766.00;11.30;904.00;1.53;0
89;bunker;2804.00;11.40;956.00;5.65;0
89;bunker;2826.00;13.62;956.00;2.04;0
89;bunker;2810.00;12.23;935.00;4.70;0
89;bunker;2786.00;11.70;901.00;6.26;0
89;bunker;2803.00;11.65;935.00;4.10;0
89;bunker;2765.00;11.50;948.00;0.48;0
89;bunker;2794.00;10.95;921.00;3.15;0
89;bunker;2788.00;11.40;913.00;6.16;0
89;bunker;2803.00;11.60;922.00;1.09;0
89;bunker;2789.00;11.45;899.00;5.22;0
89;bunker;2760.00;12.10;915.00;0.49;0
89;anti_air_building;2777.00;11.20;927.00;4.61;0
89;anti_air_building;2779.00;11.50;912.00;5.82;0
89;anti_air_building;2777.00;11.40;910.00;3.66;0
89;synthetic_refinery;2805.00;11.45;952.00;5.22;0
89;fuel_silo;2801.00;11.43;934.00;1.60;0
89;radar_station;2787.00;11.00;935.00;5.38;0
89;rocket_site;2822.00;12.25;963.00;2.10;0
89;nuclear_reactor;2825.00;13.60;960.00;3.66;0
57;arms_factory;2792.00;11.05;868.00;3.15;0
57;arms_factory;2812.00;11.10;895.00;6.16;0
57;arms_factory;2807.00;11.30;903.00;1.09;0
57;arms_factory;2790.00;11.30;881.00;5.21;0
57;arms_factory;2816.00;11.95;925.00;1.59;0
57;arms_factory;2848.00;9.68;942.00;3.15;0
57;industrial_complex;2808.00;11.50;908.00;0.99;0
57;industrial_complex;2844.00;9.95;937.00;3.66;0
57;industrial_complex;2832.00;10.50;920.00;0.04;0
57;industrial_complex;2845.00;11.28;949.00;1.60;0
57;industrial_complex;2779.00;11.65;881.00;5.72;0
57;industrial_complex;2813.00;11.85;924.00;0.65;0
57;air_base;2809.00;11.05;890.00;4.77;0
57;supply_node;2839.00;10.50;930.00;2.54;0
57;supply_node;2792.00;11.30;873.00;4.02;0
57;supply_node;2794.00;11.55;889.00;1.78;0
57;supply_node;2820.00;11.25;910.00;3.25;0
57;supply_node;2807.00;11.45;907.00;6.19;0
57;supply_node;2784.00;11.50;883.00;2.49;0
57;supply_node;2844.00;12.88;956.00;5.43;0
57;supply_node;2819.00;10.88;899.00;2.08;0
57;supply_node;2805.00;11.20;895.00;4.67;0
57;supply_node;2847.00;10.30;945.00;1.32;0
57;supply_node;2833.00;10.80;942.00;2.80;0
57;supply_node;2826.00;11.23;926.00;0.55;0
57;supply_node;2815.00;11.90;921.00;3.49;0
57;supply_node;2830.00;10.32;916.00;4.97;0
57;supply_node;2814.00;10.70;890.00;2.73;0
57;supply_node;2803.00;11.25;884.00;4.20;0
57;supply_node;2810.00;10.00;881.00;0.86;0
57;supply_node;2802.00;10.30;874.00;4.90;0
57;supply_node;2795.00;9.90;862.00;0.09;0
57;naval_base;2852.00;9.60;947.00;1.57;9915
57;naval_base;2806.00;9.50;873.00;0.98;9555
57;naval_base;2818.00;9.60;889.00;1.19;9259
57;naval_base;2846.00;9.50;932.00;1.37;9366
57;naval_base;2821.00;9.50;892.00;0.93;9259
57;naval_base;2797.00;9.50;861.00;-4.47;9555
57;naval_base;2812.00;9.50;880.00;1.57;9259
57;naval_base;2829.00;9.50;908.00;1.11;10052
57;naval_base;2827.00;9.60;906.00;1.21;10052
57;bunker;2805.00;11.10;886.00;1.73;0
57;bunker;2797.00;11.35;882.00;4.40;0
57;bunker;2840.00;10.30;933.00;5.96;0
57;bunker;2811.00;11.55;912.00;2.34;0
57;bunker;2826.00;11.30;930.00;0.18;0
57;bunker;2819.00;11.25;916.00;1.39;0
57;bunker;2823.00;9.60;897.00;4.40;0
57;bunker;2784.00;11.50;878.00;0.79;0
57;bunker;2789.00;11.30;871.00;4.91;0
57;bunker;2845.00;11.95;958.00;0.18;0
57;bunker;2835.00;10.35;923.00;2.85;0
57;bunker;2803.00;11.30;893.00;0.69;0
57;bunker;2835.00;10.90;945.00;1.90;0
57;bunker;2846.00;9.75;939.00;4.91;0
57;bunker;2816.00;9.90;888.00;1.29;0
57;bunker;2796.00;9.57;861.00;3.96;0
57;bunker;2819.00;11.65;923.00;0.34;0
57;bunker;2803.00;10.10;874.00;3.36;0
57;bunker;2810.00;9.68;879.00;4.57;0
57;coastal_bunker;2821.00;9.50;891.00;1.19;0
57;coastal_bunker;2808.00;9.50;876.00;0.98;0
57;coastal_bunker;2801.00;9.50;867.00;-4.47;0
57;coastal_bunker;2812.00;9.60;881.00;1.57;0
57;coastal_bunker;2841.00;9.50;924.00;1.37;0
57;coastal_bunker;2850.00;9.50;941.00;1.57;0
57;coastal_bunker;2832.00;9.50;913.00;1.11;0
57;coastal_bunker;2822.00;9.50;894.00;0.93;0
57;coastal_bunker;2828.00;9.50;907.00;1.21;0
57;dockyard;2821.00;9.50;892.00;0.93;0
57;anti_air_building;2812.00;11.10;903.00;3.52;0
57;anti_air_building;2843.00;9.75;932.00;1.36;0
57;anti_air_building;2832.00;9.57;914.00;4.03;0
57;synthetic_refinery;2845.00;10.40;943.00;5.59;0
57;fuel_silo;2808.00;11.65;912.00;3.42;0
57;radar_station;2817.00;11.20;910.00;5.42;0
57;rocket_site;2836.00;9.75;920.00;2.48;0
57;nuclear_reactor;2833.00;10.73;935.00;4.03;0
57;floating_harbor;2805.79;9.50;864.70;-1.33;8434
88;arms_factory;2735.00;11.55;888.00;5.08;0
88;arms_factory;2766.00;11.15;872.00;2.92;0
88;arms_factory;2761.00;11.00;873.00;5.58;0
88;arms_factory;2736.00;11.55;889.00;0.86;0
88;arms_factory;2746.00;11.30;876.00;3.52;0
88;arms_factory;2763.00;11.05;874.00;1.36;0
88;industrial_complex;2731.00;12.00;891.00;4.03;0
88;industrial_complex;2739.00;11.50;878.00;5.59;0
88;industrial_complex;2765.00;11.05;875.00;3.42;0
88;industrial_complex;2771.00;11.50;875.00;4.64;0
88;industrial_complex;2740.00;11.40;879.00;2.48;0
88;industrial_complex;2764.00;10.90;876.00;4.03;0
88;air_base;2771.00;11.40;876.00;0.41;0
88;supply_node;2734.00;11.50;886.00;5.35;0
88;supply_node;2756.00;11.00;884.00;0.55;0
88;supply_node;2776.94;11.30;865.25;3.48;0
88;supply_node;2765.00;11.05;875.00;6.07;0
88;supply_node;2771.00;11.35;885.00;2.72;0
88;supply_node;2744.00;11.50;889.00;5.65;0
88;supply_node;2742.00;11.30;876.00;1.95;0
88;supply_node;2752.00;11.30;872.00;4.89;0
88;supply_node;2762.00;11.20;864.00;0.09;0
88;supply_node;2785.00;10.90;863.00;4.13;0
88;supply_node;2771.00;11.30;860.00;0.79;0
88;supply_node;2780.00;10.40;854.00;2.26;0
88;naval_base;2787.00;9.75;856.00;1.41;10058
88;naval_base;2790.00;9.50;857.00;0.69;10058
88;bunker;2754.00;11.25;870.00;4.10;0
88;bunker;2739.00;11.45;885.00;0.48;0
88;bunker;2754.00;11.10;883.00;3.15;0
88;bunker;2767.00;11.10;869.00;6.16;0
88;bunker;2744.00;11.50;887.00;1.09;0
88;bunker;2765.00;11.15;883.00;5.22;0
88;bunker;2777.00;11.10;857.00;0.49;0
88;bunker;2746.00;11.30;871.00;4.61;0
88;bunker;2781.00;11.50;874.00;5.82;0
88;bunker;2765.00;11.25;864.00;3.66;0
88;bunker;2789.00;10.65;863.00;5.22;0
88;bunker;2775.00;11.45;861.00;1.60;0
88;coastal_bunker;2783.00;9.50;851.00;1.41;0
88;coastal_bunker;2788.00;9.78;857.00;0.69;0
88;dockyard;2786.00;9.50;854.00;1.41;0
88;anti_air_building;2776.00;10.73;853.00;0.04;0
88;anti_air_building;2777.00;11.50;889.00;4.17;0
88;anti_air_building;2771.00;11.50;869.00;5.38;0
88;synthetic_refinery;2779.00;10.60;854.00;2.11;0
88;fuel_silo;2745.00;11.30;883.00;4.78;0
88;radar_station;2760.00;10.95;874.00;2.68;0
88;rocket_site;2777.00;11.25;870.00;2.71;0
88;nuclear_reactor;2743.00;11.40;885.00;0.55;0
88;floating_harbor;2792.90;9.50;851.85;-1.74;8445
1;arms_factory;158.00;15.75;1967.00;6.25;0
1;arms_factory;38.00;19.85;2031.00;4.09;0
1;arms_factory;129.00;23.10;1962.00;0.47;0
1;arms_factory;19.00;14.10;1923.00;2.04;0
1;arms_factory;104.00;17.90;2015.00;4.70;0
1;arms_factory;97.00;21.88;1930.00;2.54;0
1;industrial_complex;74.00;15.30;1923.00;3.74;0
1;industrial_complex;143.00;23.00;1944.00;0.48;0
1;industrial_complex;147.00;14.20;2029.00;3.14;0
1;industrial_complex;152.00;15.40;1990.00;5.81;0
1;industrial_complex;36.00;20.90;1970.00;2.54;0
1;industrial_complex;57.00;19.80;2003.00;5.21;0
1;air_base;91.00;21.65;1976.00;1.59;0
1;supply_node;7.00;20.00;2034.00;5.05;0
1;supply_node;15.00;18.95;1998.00;2.81;0
1;supply_node;124.00;23.65;1914.00;5.75;0
1;supply_node;72.00;18.45;1973.00;0.94;0
1;supply_node;116.00;19.35;1979.00;4.98;0
1;supply_node;159.00;14.50;1988.00;0.18;0
1;supply_node;118.00;15.75;2038.00;3.12;0
1;supply_node;86.00;18.20;1910.00;0.87;0
1;supply_node;10.00;19.50;1961.00;2.35;0
1;supply_node;59.00;15.80;1930.00;5.28;0
1;supply_node;29.00;16.60;1934.00;1.59;0
1;supply_node;60.00;20.75;2035.00;4.52;0
1;supply_node;177.00;11.20;2033.00;6.00;0
1;supply_node;39.00;19.80;1976.00;3.76;0
1;supply_node;96.00;20.00;1949.00;0.41;0
1;supply_node;141.00;24.90;1949.00;1.89;0
1;supply_node;60.00;20.55;2003.00;5.93;0
1;supply_node;92.00;19.45;2018.00;1.13;0
1;supply_node;151.00;14.80;2026.00;4.07;0
1;supply_node;28.00;21.33;2025.00;0.72;0
1;supply_node;124.00;11.85;2009.00;3.30;0
1;bunker;68.00;15.60;1940.00;5.79;0
1;bunker;23.00;18.00;1945.00;0.71;0
1;bunker;55.00;19.35;2023.00;4.83;0
1;bunker;139.00;23.30;1962.00;0.11;0
1;bunker;117.00;21.10;1972.00;2.78;0
1;bunker;175.00;10.50;2022.00;5.44;0
1;bunker;129.00;23.70;1926.00;2.17;0
1;bunker;149.00;14.60;2025.00;3.38;0
1;bunker;98.00;22.35;1914.00;1.22;0
1;bunker;50.00;16.60;1996.00;5.34;0
1;bunker;7.00;21.15;2013.00;5.45;0
1;bunker;106.00;24.90;1933.00;3.29;0
1;bunker;100.00;18.60;1997.00;5.95;0
1;bunker;23.00;22.50;1974.00;2.33;0
1;bunker;53.00;20.40;1964.00;3.89;0
1;bunker;109.00;16.80;2007.00;1.73;0
1;bunker;178.00;14.20;2000.00;4.40;0
1;bunker;90.00;21.48;1973.00;0.78;0
1;bunker;30.00;19.90;2020.00;2.34;0
1;bunker;2.00;18.70;2046.00;0.18;0
1;bunker;108.00;17.05;2037.00;2.84;0
1;anti_air_building;19.00;21.35;1969.00;5.50;0
1;anti_air_building;130.00;22.70;1964.00;2.24;0
1;anti_air_building;13.00;22.75;2022.00;3.45;0
1;synthetic_refinery;128.00;13.15;2027.00;1.29;0
1;fuel_silo;85.00;17.60;1933.00;2.85;0
1;radar_station;98.00;21.75;1970.00;1.09;0
1;rocket_site;106.00;21.48;1972.00;1.90;0
1;nuclear_reactor;166.00;11.65;2030.00;6.02;0
190;arms_factory;2706.00;10.23;757.00;4.42;0
190;arms_factory;2686.00;11.30;806.00;0.80;0
190;arms_factory;2768.00;10.95;850.00;3.81;0
190;arms_factory;2686.00;12.85;850.00;5.02;0
190;arms_factory;2655.00;11.00;835.00;2.86;0
190;arms_factory;2716.00;12.90;825.00;0.70;0
190;industrial_complex;2680.00;12.70;868.00;0.80;0
190;industrial_complex;2731.00;12.60;832.00;4.93;0
190;industrial_complex;2695.00;11.10;788.00;1.31;0
190;industrial_complex;2712.00;12.60;848.00;5.43;0
190;industrial_complex;2739.00;11.55;869.00;5.54;0
190;industrial_complex;2665.00;13.80;847.00;3.37;0
190;air_base;2758.00;11.10;854.00;6.04;0
190;supply_node;2700.00;12.65;843.00;2.66;0
190;supply_node;2714.25;10.30;768.09;5.59;0
190;supply_node;2673.62;12.90;844.77;0.79;0
190;supply_node;2752.24;11.30;843.58;4.83;0
190;supply_node;2729.00;12.20;870.00;0.03;0
190;supply_node;2712.00;12.10;814.00;2.96;0
190;supply_node;2703.00;11.40;791.00;0.72;0
190;supply_node;2687.00;12.80;871.00;2.20;0
190;supply_node;2743.49;10.80;816.22;5.13;0
190;supply_node;2758.45;11.10;850.84;1.43;0
190;supply_node;2685.00;11.10;793.00;4.37;0
190;supply_node;2756.00;10.88;833.00;5.85;0
190;supply_node;2711.00;12.55;860.00;3.61;0
190;supply_node;2677.00;10.50;814.00;0.26;0
190;supply_node;2731.38;11.50;803.83;1.74;0
190;supply_node;2732.00;12.60;837.00;5.78;0
190;supply_node;2656.00;10.90;824.00;0.97;0
190;supply_node;2726.53;11.50;795.27;3.91;0
190;supply_node;2725.82;10.70;786.70;1.67;0
190;supply_node;2738.00;11.50;862.00;3.15;0
190;supply_node;2769.00;10.80;848.00;6.08;0
190;supply_node;2736.00;12.25;849.00;2.39;0
190;supply_node;2697.00;12.35;825.00;5.32;0
190;supply_node;2738.02;10.70;807.30;1.97;0
190;supply_node;2727.00;12.60;857.00;4.56;0
190;supply_node;2721.00;12.65;847.00;1.21;0
190;supply_node;2745.69;11.70;837.61;2.69;0
190;supply_node;2719.00;12.98;837.00;0.45;0
190;supply_node;2765.00;10.10;838.00;3.39;0
190;supply_node;2716.93;13.20;829.71;4.86;0
190;supply_node;2731.22;12.30;822.94;2.62;0
190;supply_node;2749.00;10.68;823.00;4.10;0
190;supply_node;2724.00;12.30;818.00;0.75;0
190;supply_node;2696.00;11.60;808.00;4.79;0
190;supply_node;2710.00;11.90;803.00;6.27;0
190;supply_node;2720.77;10.30;778.13;2.92;0
190;supply_node;2696.00;10.90;780.00;5.51;0
190;supply_node;2699.00;11.10;768.00;2.16;0
190;supply_node;2707.00;10.35;759.00;5.10;0
190;naval_base;2755.00;9.73;825.00;0.79;10064
190;naval_base;2707.00;9.50;753.00;1.11;9822
190;naval_base;2741.00;9.53;804.00;0.24;9297
190;naval_base;2763.00;9.50;831.00;0.79;10061
190;naval_base;2782.00;9.50;849.00;1.48;10058
190;naval_base;2731.00;9.50;786.00;0.59;9297
190;naval_base;2726.00;9.50;779.00;1.57;9938
190;naval_base;2730.00;9.50;785.00;1.25;9938
190;naval_base;2744.00;9.80;810.00;1.11;10064
190;naval_base;2719.00;9.50;771.00;1.57;9938
190;naval_base;2764.00;9.50;832.00;1.33;10061
190;bunker;2680.00;11.95;843.00;5.74;0
190;bunker;2741.00;11.95;845.00;2.12;0
190;bunker;2715.00;11.50;787.00;4.79;0
190;bunker;2706.00;10.60;760.00;1.52;0
190;bunker;2679.00;12.20;881.00;2.73;0
190;bunker;2702.00;12.35;863.00;0.57;0
190;bunker;2749.00;10.68;823.00;3.24;0
190;bunker;2700.00;11.65;807.00;4.79;0
190;bunker;2696.00;12.50;847.00;2.63;0
190;bunker;2726.00;12.30;867.00;5.30;0
190;bunker;2717.00;12.50;847.00;1.68;0
190;bunker;2689.00;11.10;794.00;3.24;0
190;bunker;2728.00;12.75;839.00;1.08;0
190;bunker;2738.00;10.35;805.00;3.74;0
190;bunker;2776.00;9.93;848.00;0.13;0
190;bunker;2732.00;10.65;799.00;1.68;0
190;bunker;2728.00;12.05;818.00;5.81;0
190;bunker;2725.00;12.40;864.00;0.74;0
190;bunker;2705.00;11.50;788.00;3.75;0
190;bunker;2763.00;10.95;842.00;0.13;0
190;bunker;2759.00;11.00;843.00;2.80;0
190;bunker;2672.00;10.80;806.00;0.63;0
190;bunker;2744.00;10.75;817.00;2.19;0
190;bunker;2724.00;13.00;835.00;4.86;0
190;bunker;2693.00;12.35;829.00;1.24;0
190;bunker;2707.00;11.90;811.00;5.37;0
190;bunker;2758.00;10.57;834.00;5.47;0
190;bunker;2758.00;11.10;858.00;3.30;0
190;bunker;2741.00;11.35;863.00;5.97;0
190;bunker;2657.00;10.80;829.00;3.81;0
190;bunker;2716.00;9.78;769.00;3.91;0
190;bunker;2710.00;11.90;800.00;1.75;0
190;bunker;2713.00;11.35;781.00;5.87;0
190;bunker;2736.00;11.50;813.00;5.98;0
190;bunker;2711.00;13.25;837.00;3.81;0
190;bunker;2727.00;12.65;827.00;0.20;0
190;bunker;2729.00;12.70;850.00;2.87;0
190;bunker;2699.00;11.00;780.00;4.42;0
190;bunker;2701.00;11.10;767.00;2.26;0
190;coastal_bunker;2745.00;9.50;810.00;1.11;0
190;coastal_bunker;2718.00;9.50;768.00;1.57;0
190;coastal_bunker;2712.00;9.68;760.00;1.11;0
190;coastal_bunker;2725.00;9.50;778.00;1.57;0
190;coastal_bunker;2774.00;9.50;842.00;1.05;0
190;coastal_bunker;2744.00;9.50;809.00;-4.00;0
190;coastal_bunker;2764.00;9.50;833.00;1.33;0
190;coastal_bunker;2763.00;9.50;831.00;0.79;0
190;coastal_bunker;2732.00;9.50;788.00;0.59;0
190;coastal_bunker;2754.00;9.57;824.00;0.79;0
190;coastal_bunker;2730.00;9.50;785.00;1.25;0
190;dockyard;2762.00;9.50;830.00;0.79;0
190;anti_air_building;2712.00;11.70;794.00;0.26;0
190;anti_air_building;2717.00;12.50;819.00;0.37;0
190;anti_air_building;2684.00;10.90;781.00;4.49;0
190;synthetic_refinery;2747.00;11.55;836.00;2.33;0
190;fuel_silo;2702.00;12.90;842.00;3.54;0
190;radar_station;2712.00;12.60;821.00;0.86;0
190;rocket_site;2706.00;12.50;821.00;2.93;0
190;nuclear_reactor;2754.00;11.30;841.00;5.60;0
190;floating_harbor;2717.26;9.50;753.87;-2.03;8526
85;arms_factory;2658.00;12.50;742.00;4.28;0
85;arms_factory;2618.00;16.90;726.00;1.01;0
85;arms_factory;2638.00;13.50;711.00;5.13;0
85;arms_factory;2677.00;11.50;752.00;0.06;0
85;arms_factory;2695.00;11.10;756.00;4.18;0
85;arms_factory;2627.00;14.05;752.00;5.74;0
85;industrial_complex;2644.00;13.05;709.00;2.12;0
85;industrial_complex;2651.00;13.00;730.00;4.79;0
85;industrial_complex;2635.00;14.20;718.00;1.52;0
85;industrial_complex;2630.00;13.95;702.00;2.73;0
85;industrial_complex;2648.00;10.75;790.00;0.57;0
85;industrial_complex;2672.00;11.40;759.00;3.24;0
85;air_base;2652.00;10.90;786.00;4.79;0
85;supply_node;2674.63;11.10;704.27;1.89;0
85;supply_node;2651.00;12.90;746.00;4.83;0
85;supply_node;2630.00;14.20;700.00;1.48;0
85;supply_node;2648.00;11.10;800.00;4.06;0
85;supply_node;2664.00;11.75;780.00;0.72;0
85;supply_node;2632.00;12.30;767.00;2.19;0
85;supply_node;2679.90;10.90;715.92;6.23;0
85;supply_node;2684.00;11.30;768.00;2.88;0
85;supply_node;2690.61;10.70;736.67;4.37;0
85;supply_node;2629.00;15.90;730.00;2.12;0
85;supply_node;2671.37;10.90;683.67;3.60;0
85;supply_node;2674.00;11.55;755.00;0.25;0
85;supply_node;2701.12;10.70;753.57;4.30;0
85;supply_node;2694.96;10.90;744.79;5.77;0
85;supply_node;2669.00;11.85;727.00;2.43;0
85;naval_base;2684.00;9.50;713.00;0.11;9196
85;naval_base;2694.00;9.53;734.00;1.06;9212
85;naval_base;2676.00;9.68;667.00;0.61;9504
85;naval_base;2703.00;9.90;748.00;-4.04;9822
85;bunker;2628.00;15.00;707.00;3.30;0
85;bunker;2616.00;14.60;762.00;5.97;0
85;bunker;2651.00;10.75;807.00;3.81;0
85;bunker;2639.00;12.93;740.00;3.91;0
85;bunker;2700.00;10.35;746.00;1.75;0
85;bunker;2687.00;10.75;730.00;5.87;0
85;bunker;2653.00;12.10;759.00;5.98;0
85;bunker;2683.00;11.30;771.00;3.81;0
85;bunker;2667.00;11.80;718.00;0.20;0
85;bunker;2657.00;12.20;715.00;2.87;0
85;bunker;2673.00;11.25;780.00;4.42;0
85;bunker;2666.00;11.90;761.00;2.26;0
85;bunker;2662.00;11.30;688.00;3.47;0
85;bunker;2680.00;11.12;721.00;1.31;0
85;bunker;2696.00;11.30;761.00;2.87;0
85;coastal_bunker;2682.00;9.60;709.00;0.11;0
85;coastal_bunker;2700.00;9.65;741.00;0.24;0
85;coastal_bunker;2677.00;9.55;681.00;0.61;0
85;coastal_bunker;2693.00;9.50;731.00;1.06;0
85;dockyard;2694.00;9.80;735.00;1.06;0
85;anti_air_building;2661.00;11.90;717.00;1.82;0
85;anti_air_building;2677.00;11.70;743.00;4.49;0
85;anti_air_building;2633.00;13.75;696.00;6.04;0
85;synthetic_refinery;2659.00;10.95;796.00;2.43;0
85;fuel_silo;2672.00;11.70;753.00;0.26;0
85;radar_station;2661.00;12.45;741.00;0.93;0
85;rocket_site;2625.00;13.40;764.00;4.49;0
85;nuclear_reactor;2664.00;11.50;709.00;2.33;0
85;floating_harbor;2701.70;9.50;733.21;-2.90;8533
85;floating_harbor;2693.31;9.50;726.56;-0.86;5061
69;arms_factory;2740.00;11.65;831.00;2.87;0
69;arms_factory;2735.00;12.05;826.00;5.54;0
69;arms_factory;2744.00;11.25;830.00;3.37;0
69;arms_factory;2735.00;11.95;825.00;6.04;0
69;arms_factory;2745.00;11.10;829.00;1.31;0
69;arms_factory;2737.00;11.85;824.00;3.98;0
69;industrial_complex;2738.00;11.85;829.00;1.82;0
69;industrial_complex;2740.00;11.90;833.00;4.49;0
69;industrial_complex;2739.00;11.70;828.00;6.04;0
69;industrial_complex;2743.00;11.40;832.00;2.43;0
69;industrial_complex;2739.00;11.70;827.00;0.26;0
69;industrial_complex;2746.00;11.10;831.00;0.37;0
69;air_base;2739.00;11.70;826.00;4.49;0
69;supply_node;2740.00;11.60;828.00;1.63;0
69;bunker;2741.00;11.45;825.00;3.54;0
69;anti_air_building;2741.00;11.50;830.00;0.27;0
69;anti_air_building;2742.00;11.40;824.00;2.93;0
69;anti_air_building;2744.00;11.15;829.00;5.60;0
69;synthetic_refinery;2735.00;11.90;824.00;1.99;0
69;fuel_silo;2744.00;11.10;828.00;5.00;0
69;radar_station;2742.00;11.35;829.00;1.17;0
69;rocket_site;2737.00;11.95;828.00;4.05;0
69;nuclear_reactor;2741.00;11.60;832.00;0.43;0
88;floating_harbor;2794.48;9.50;851.62;-2.45;8429
57;floating_harbor;2850.86;9.50;927.63;-1.77;2516
57;floating_harbor;2834.55;9.50;904.54;-1.93;6253
57;floating_harbor;2828.60;9.50;891.80;-2.21;7170
57;floating_harbor;2858.00;9.50;945.00;-1.57;7255
57;floating_harbor;2840.26;9.50;910.87;-2.03;8368
57;floating_harbor;2825.50;9.50;885.40;-1.95;8403
57;floating_harbor;2820.00;9.50;881.00;-1.57;8414
57;floating_harbor;2810.82;9.50;868.12;-2.16;8418
2;arms_factory;1682.00;12.70;2038.00;2.68;0
2;arms_factory;1710.00;11.95;2039.00;3.90;0
2;arms_factory;1692.00;12.30;2043.00;1.73;0
2;arms_factory;1717.00;9.70;2020.00;4.40;0
2;arms_factory;1723.00;10.28;2023.00;5.96;0
2;arms_factory;1667.00;12.10;2029.00;2.34;0
2;industrial_complex;1757.00;10.12;2042.00;0.18;0
2;industrial_complex;1755.00;10.90;2046.00;1.39;0
2;industrial_complex;1691.00;11.40;2014.00;4.40;0
2;industrial_complex;1667.00;12.30;2034.00;0.79;0
2;industrial_complex;1691.00;12.25;2036.00;4.91;0
2;industrial_complex;1720.00;11.70;2039.00;0.18;0
2;air_base;1695.00;11.55;2017.00;2.85;0
2;supply_node;1703.00;11.90;2037.00;1.28;0
2;supply_node;1739.00;10.90;2036.00;2.76;0
2;supply_node;1662.00;11.25;2020.00;5.69;0
2;supply_node;1694.00;11.55;2017.00;2.00;0
2;supply_node;1632.00;11.55;2034.00;4.93;0
2;supply_node;1666.00;12.25;2038.00;1.58;0
2;naval_base;1651.00;9.50;2029.00;-1.70;9784
2;naval_base;1645.00;9.78;2035.00;1.11;9784
2;naval_base;1743.00;9.57;2029.00;1.06;9620
2;naval_base;1708.00;9.50;2008.00;0.83;9882
2;naval_base;1649.00;9.50;2045.00;-1.87;9784
2;bunker;1664.00;12.10;2044.00;4.47;0
2;bunker;1643.00;10.15;2027.00;0.85;0
2;bunker;1744.00;11.10;2046.00;3.87;0
2;bunker;1685.00;12.30;2028.00;5.08;0
2;bunker;1699.00;11.90;2037.00;2.92;0
2;bunker;1659.00;11.40;2027.00;5.58;0
2;coastal_bunker;1642.00;9.57;2024.00;1.11;0
2;coastal_bunker;1743.00;9.57;2029.00;1.06;0
2;coastal_bunker;1710.00;9.50;2010.00;0.83;0
2;coastal_bunker;1653.00;9.50;2015.00;-1.70;0
2;coastal_bunker;1650.00;9.50;2042.00;-1.87;0
2;dockyard;1644.00;10.00;2029.00;1.11;0
2;anti_air_building;1709.00;10.90;2021.00;4.64;0
2;anti_air_building;1713.00;11.95;2039.00;2.48;0
2;anti_air_building;1744.00;10.90;2039.00;4.03;0
2;synthetic_refinery;1758.00;10.23;2043.00;0.41;0
2;fuel_silo;1631.00;11.70;2040.00;3.08;0
2;radar_station;1696.00;11.70;2025.00;0.55;0
2;rocket_site;1697.00;11.90;2033.00;1.02;0
